id;question
2;Les autres anges ou créatures célestes ont-ils réagi aux révélations de Maria ? Si oui, comment ont-ils réagi ?
2;Y a-t-il des preuves supplémentaires qui pourraient soutenir les allégations de Maria ? Des enregistrements, des témoins ou des artefacts ?
2;Quelles sont les réactions possibles de chaque suspect à la nouvelle enquête sur un Prince Démon au Paradis ?
2;Y a-t-il une chance que Maria ait mal interprété ou exagéré ses observations ? Comment pouvez-vous vérifier ses affirmations tout en respectant le secret du Paradis ?
2;Quelles sont les conséquences potentielles de la mort de Dieu pour chaque archange et prince-démon suspecté ? Comment cela influence-t-il leur comportement ?
2;Y a-t-il des modèles ou des tendances dans les comportements suspects décrits par Maria ? Sont-ils cohérents avec une conspiration ou simplement des incidents isolés ?
2;Quelles sont les motivations possibles de chaque suspect pour garder la mort de Dieu un secret ?
2;Maria a-t-elle déjà été témoin d'autres événements inhabituels au Paradis qui pourraient être liés à la mort de Dieu ?
2;Y a-t-il des preuves physiques ou des indices tangibles qui pourraient soutenir les affirmations de Maria, même indirectement ?
2;Est-ce que Maria a vu l'Archange Janus et l'Archange Yves ensemble dans la bibliothèque ?
2;Les discussions politiques entre Jésus et l'Archange Yves portaient-elles sur d'autres sujets que l'intégrisme ?
2;Quels sont les détails de cette fiole que Blandin a versée dans la nourriture de Janis ?
2;Le Prince Démon vu près du laboratoire de Dieu, était-il en compagnie d'un autre suspect ?
2;A-t-on trouvé des preuves matérielles de la présence de Maria lorsqu'elle a affirmé voir ces événements ?
2;Quel est le nom de l'Archange que Maria a vu introduire discrètement dans la bibliothèque ?
2;Les discussions politiques entre Jésus et l'Archange Yves étaient-elles régulières ?
2;A-t-on trouvé des témoins à l'appui des allégations de Maria concernant les événements au Paradis ?
2;Quel était le but supposé de la manette que Dieu avait inventée ?
2;Combien de fois a-t-on vu Blandin verser une fiole dans la nourriture d'autrui selon Maria ?
2;L'Archange Yves a-t-il confirmé avoir eu des discussions politiques avec Jésus ?
2;Quels sont les principaux thèmes abordés lors de ces discussions ?
2;Que dit l'Archange Yves sur les allégations de Maria concernant son absence de surveillance au Paradis ?
2;La manette inventée par Dieu, elle avait-elle déjà été testée avant sa mort ?
2;Combien de semaines se sont écoulées entre la dernière observation de Blandin et la mort de Dieu selon Maria ?
2;Qu'a-t-on pu découvrir sur les motivations du Prince Démon présumé au Paradis ?
2;L'Archange Janus, a-t-il jamais mentionné des informations confidentielles qu'il aurait obtenues de manière discrètement dans la bibliothèque ?
2;Quel est le rôle de l'Archange Yves au Paradis selon Maria ?
2;Les allégations de Maria concernant les Prince Démon au Paradis ont-elles été corroborées par d'autres sources ?
2;Combien de fois a-t-on entendu Jésus déplorer l'état de la terre et de la société humaine selon Maria ?
2;Maria a-t-elle été droguée avant de rivel ces informations ?
2;Combien de temps avons-nous drogué Maria pour obtenir ces informations ?
2;Y avait-il des témoins lorsque Maria a révélé ces informations ?
2;Maria a-t-elle été seule avec les personnes qui l'ont interrogée ?
2;Comment Maria sait-elle que Janus s'est introduit discrètement dans la bibliothèque d'Yves ?
2;A-t-il été vu entrant ou sortant de la bibliothèque par quelqu'un d'autre que Maria ?
2;Comment Maria peut-elle affirmer que Jésus avait des discussions politiques avec Yves ?
2;Y a-t-il eu des témoins à ces conversations entre Jésus et Yves ?
2;Comment Maria sait-elle que Blandin a vidé une fiole dans la nourriture de Janis ?
2;A-t-elle été témoin de cet événement elle-même ou l'a-t-elle entendu dire par quelqu'un d'autre ?
2;Quand a eu lieu l'incident avec la fiole et la nourriture de Janis ?
2;Qui était présent lorsque Blandin a vidé la fiole dans la nourriture de Janis ?
2;Comment Maria peut-elle affirmer avoir vu un Prince Démon près du laboratoire de Dieu le jour de sa mort ?
2;A-t-elle été témoin de cet événement elle-même ou l'a-t-elle entendu dire par quelqu'un d'autre ?
2;À quel moment exact Maria a-t-elle vu le Prince Démon près du laboratoire de Dieu ?
2;Y avait-il des témoins lorsqu'elle a vu le Prince Démon ?
2;Comment un Prince Démon aurait-il pu pénétrer au Paradis ?
2;Les entrées sont-elles gardées en permanence au Paradis ?
2;Existe-t-il des points d'entrée non surveillés ou peu surveillés au Paradis ?
2;Maria a-t-elle révélé d'autres informations qui pourraient être pertinentes pour l'enquête sur la mort de Dieu ?
2;Quelle était la réaction de Dieu à ces informations de Maria ?
2;Comment les autres archanges ou les princes démons ont-ils réagi à ces informations de Maria ?
2;Quelle était la position de Dieu envers la religion avant sa mort ?
2;Comment les actions de Dieu en rapport avec la religion se sont-elles modifiées après ses discussions avec l'Archange Yves ?
2;Comment les actions de Dieu en rapport avec les Archanges se sont-elles modifiées après ses discussions avec l'Archange Yves ?
2;Quelle était la réaction de Blandin à la découverte de la fiole dans la nourriture de Janis ?
2;Comment les autres princes démons ont-ils réagi à la découverte de la fiole dans la nourriture de Janis ?
2;Quelle était la relation de Dieu avec les Princes Démons avant sa mort ?
2;Comment les actions de Dieu envers les Princes Démons se sont-elles modifiées après sa mort ?
2;Quelle était la réaction de Maria à la mort de Dieu ?
2;Comment les autres archanges ou les princes démons ont-ils réagi à la mort de Dieu ?
2;Quelle était la raison de la drogue de Maria ?
2;Comment les recherches sur le Prince Démon au Paradis peuvent-elles expliquer sa présence au Paradis ?
2;Quelle est la connexion entre la manette et la mort de Dieu ?
2;Comment les informations de Maria peuvent-elles expliquer la mort de Dieu ?
2;Quelle était la mission de l'Ange qui a recueilli Maria ?
2;Comment les informations de Maria peuvent-elles expliquer les actions de Dieu envers la religion ?
2;Comment les informations de Maria peuvent-elles expliquer les actions de Dieu envers les Archanges ?
2;Comment les informations de Maria peuvent-elles expliquer les actions de Dieu envers les Princes Démons ?
2;Quelle est la principale accusation de Maria contre les Archanges ou les Princes Démons ?
2;Quel est le nom et l'apparence du Prince Démon qui aurait vu la mort de Dieu ?
2;Quelle était l'heure et le lieu exacts où ce Prince Démon se promenait près du laboratoire de Dieu ?
2;Avez-vous déjà entendu parler de cette fiole que Blandin a versée dans la nourriture de Janis ? Quelle était sa composition et son effet ?
2;Quels étaient les sujets politiques que Jésus discutait avec Yves et quelles étaient leurs opinions respectives sur eux ?
2;Pouvez-vous décrire l'apparence de Maria ? Est-elle facilement reconnaissable?
2;Où a-t-elle été recueillie au Paradis ? Quels sont les caractéristiques de cet endroit?
2;Que signifie dire que Maria traîne sans surveillance ? Y a-t-il des endroits spécifiques où elle est souvent vue ?
2;Pourquoi personne ne semblait prendre Maria au sérieux avant son interrogation ? Est-ce qu'elle avait une réputation particulière ?
2;Quelles étaient les réactions des autres anges face aux déclarations de Maria ? Ont-ils exprimé du doute ou de l'intérêt?
2;Maria affirme avoir vu Janus entrer et sortir de la bibliothèque d'YvesQue peut-on trouver dans cette bibliothèque ? Est-elle considérée comme un lieu important ?
2;Quelles sont les implications des discussions politiques entre Jésus et Yves selon Maria ? Ont-ils abordé des sujets sensibles ?
2;Blandin a vidé une fiole dans la nourriture de JanisPouvez-vous me dire quel est le type de fiole utilisé ? Connaissez-vous son contenu ?
2;Quel était le but de droguer Maria ? Pourquoi cette méthode a-t-elle été choisie ?
2;Y a-t-il d'autres indices qui corroboreraient ou contrediraient les déclarations de Maria ?
2;Comment pouvez-vous confirmer la véracité des scoops de Maria? Sont-ils fiables?
2;La présence d'un Prince Démons au Paradis est-elle un fait avéré ?  Y a-t-il des preuves tangibles ?
2;Selon vous, quelle est la motivation derrière l'introduction de ces ragots dans le jeu?
2;Quelles sont les conséquences possibles de la révélation de ces scoops sur le déroulement du jeu?
2;Y a-t-il des liens entre Maria et l'assassin de Dieu ?
2;La mention de Jésus dans les discussions politiques est un sujet sensiblePouvez-vous en dire plus sur cette situation ?
2;Maria affirme que la religion serait responsable des problèmes de la société humaineEst-ce une opinion partagée par d'autres personnages du jeu?
2;Le contenu de la fiole versée dans la nourriture de Janis est-il lié à l'affaire ?
2;Avez-vous d'autres informations sur Maria que vous pourriez partager avec nous ?
2;Y a-t-il des éléments importants que nous devrions considérer en lien avec ces scoops?
2;Maria a-t-elle donné une description physique du prince démon qu'elle a vu ? (taille, couleur des yeux, cornes, etc.)
2;À quelle heure précise Maria a-t-elle vu le prince démon près du laboratoire de Dieu ?
2;Quel était l'état d'esprit du prince démon que Maria a observé ? (calme, agité, anxieux, etc.)
2;Y avait-il d'autres personnes présentes à proximité du laboratoire au moment où Maria a vu le prince démon ?
2;Quelles sont les mesures de sécurité en place pour empêcher l'entrée des démons dans le Paradis ?
2;Y a-t-il eu des failles ou des incidents de sécurité récemment signalés au Paradis ?
2;Existe-t-il une façon détournée pour un démon d'accéder au Paradis, par exemple via un portail magique caché ?
2;Quel pourrait être l'intérêt d'un prince démon à se rendre près du laboratoire de Dieu ?
2;Est-ce que le prince démon a interagi avec quoi que ce soit dans le laboratoire, ou a-t-il simplement observé ?
2;Y a-t-il des rumeurs concernant une possible alliance entre un prince démon et l'un des archanges ?
